starttime	seconds	ctime	dtime	ttime	wait
Tue Jul 08 23:39:44 2025	1752007184	0	20	20	18
Tue Jul 08 23:39:44 2025	1752007184	0	21	21	20
Tue Jul 08 23:39:45 2025	1752007185	0	21	21	19
Tue Jul 08 23:39:42 2025	1752007182	0	24	24	24
Tue Jul 08 23:39:44 2025	1752007184	0	28	28	27
Tue Jul 08 23:39:44 2025	1752007184	0	30	30	29
Tue Jul 08 23:39:45 2025	1752007185	0	32	32	32
Tue Jul 08 23:39:45 2025	1752007185	0	34	34	33
Tue Jul 08 23:39:45 2025	1752007185	0	37	37	37
Tue Jul 08 23:39:35 2025	1752007175	0	39	40	27
Tue Jul 08 23:39:47 2025	1752007187	0	40	40	39
Tue Jul 08 23:39:35 2025	1752007175	0	40	40	40
Tue Jul 08 23:39:42 2025	1752007182	0	45	45	45
Tue Jul 08 23:39:45 2025	1752007185	0	45	45	45
Tue Jul 08 23:39:47 2025	1752007187	0	48	48	47
Tue Jul 08 23:39:44 2025	1752007184	0	48	49	48
Tue Jul 08 23:39:44 2025	1752007184	0	48	49	48
Tue Jul 08 23:39:44 2025	1752007184	0	49	49	49
Tue Jul 08 23:39:44 2025	1752007184	0	51	51	51
Tue Jul 08 23:39:43 2025	1752007183	0	53	54	53
Tue Jul 08 23:39:45 2025	1752007185	0	54	54	54
Tue Jul 08 23:39:42 2025	1752007182	0	55	55	55
Tue Jul 08 23:39:42 2025	1752007182	0	58	58	56
Tue Jul 08 23:39:42 2025	1752007182	0	58	58	57
Tue Jul 08 23:39:44 2025	1752007184	0	58	58	57
Tue Jul 08 23:39:42 2025	1752007182	0	58	58	58
Tue Jul 08 23:39:42 2025	1752007182	0	64	64	64
Tue Jul 08 23:39:45 2025	1752007185	0	64	64	62
Tue Jul 08 23:39:47 2025	1752007187	0	64	64	64
Tue Jul 08 23:39:44 2025	1752007184	0	65	65	62
Tue Jul 08 23:39:47 2025	1752007187	0	66	66	65
Tue Jul 08 23:39:42 2025	1752007182	0	71	71	70
Tue Jul 08 23:39:45 2025	1752007185	0	72	72	71
Tue Jul 08 23:39:42 2025	1752007182	0	73	73	72
Tue Jul 08 23:39:43 2025	1752007183	3	71	73	70
Tue Jul 08 23:39:44 2025	1752007184	0	75	75	60
Tue Jul 08 23:39:47 2025	1752007187	0	75	75	72
Tue Jul 08 23:39:47 2025	1752007187	0	77	77	77
Tue Jul 08 23:39:43 2025	1752007183	4	74	77	73
Tue Jul 08 23:39:42 2025	1752007182	0	78	78	78
Tue Jul 08 23:39:45 2025	1752007185	0	79	79	78
Tue Jul 08 23:39:42 2025	1752007182	0	80	80	80
Tue Jul 08 23:39:42 2025	1752007182	0	80	80	79
Tue Jul 08 23:39:44 2025	1752007184	0	81	81	80
Tue Jul 08 23:39:42 2025	1752007182	0	81	81	81
Tue Jul 08 23:39:42 2025	1752007182	0	81	81	81
Tue Jul 08 23:39:43 2025	1752007183	2	81	83	80
Tue Jul 08 23:39:47 2025	1752007187	0	83	83	83
Tue Jul 08 23:39:44 2025	1752007184	0	83	83	83
Tue Jul 08 23:39:45 2025	1752007185	0	84	84	83
Tue Jul 08 23:39:45 2025	1752007185	0	84	84	83
Tue Jul 08 23:39:44 2025	1752007184	0	86	86	85
Tue Jul 08 23:39:45 2025	1752007185	0	86	86	86
Tue Jul 08 23:39:45 2025	1752007185	0	87	87	86
Tue Jul 08 23:39:43 2025	1752007183	3	84	88	84
Tue Jul 08 23:39:45 2025	1752007185	0	91	91	91
Tue Jul 08 23:39:45 2025	1752007185	0	91	91	91
Tue Jul 08 23:39:47 2025	1752007187	0	92	92	90
Tue Jul 08 23:39:47 2025	1752007187	0	92	92	92
Tue Jul 08 23:39:45 2025	1752007185	0	93	93	90
Tue Jul 08 23:39:44 2025	1752007184	2	92	94	92
Tue Jul 08 23:39:43 2025	1752007183	1	94	94	92
Tue Jul 08 23:39:43 2025	1752007183	2	93	95	92
Tue Jul 08 23:39:43 2025	1752007183	0	96	96	95
Tue Jul 08 23:39:47 2025	1752007187	0	97	97	85
Tue Jul 08 23:39:45 2025	1752007185	0	99	99	98
Tue Jul 08 23:39:42 2025	1752007182	0	99	99	98
Tue Jul 08 23:39:42 2025	1752007182	0	100	100	99
Tue Jul 08 23:39:45 2025	1752007185	0	101	101	100
Tue Jul 08 23:39:44 2025	1752007184	0	101	101	66
Tue Jul 08 23:39:45 2025	1752007185	0	101	102	101
Tue Jul 08 23:39:47 2025	1752007187	0	102	102	102
Tue Jul 08 23:39:42 2025	1752007182	0	103	103	102
Tue Jul 08 23:39:45 2025	1752007185	0	103	103	102
Tue Jul 08 23:39:45 2025	1752007185	0	104	105	104
Tue Jul 08 23:39:43 2025	1752007183	3	102	106	101
Tue Jul 08 23:39:42 2025	1752007182	0	107	107	106
Tue Jul 08 23:39:45 2025	1752007185	0	108	108	107
Tue Jul 08 23:39:42 2025	1752007182	0	110	110	110
Tue Jul 08 23:39:42 2025	1752007182	0	110	110	108
Tue Jul 08 23:39:42 2025	1752007182	0	112	112	111
Tue Jul 08 23:39:44 2025	1752007184	0	112	112	112
Tue Jul 08 23:39:42 2025	1752007182	0	113	113	112
Tue Jul 08 23:39:42 2025	1752007182	0	113	113	112
Tue Jul 08 23:39:47 2025	1752007187	0	114	114	113
Tue Jul 08 23:39:43 2025	1752007183	0	116	116	116
Tue Jul 08 23:39:40 2025	1752007180	0	118	119	118
Tue Jul 08 23:39:42 2025	1752007182	0	119	119	110
Tue Jul 08 23:39:35 2025	1752007175	0	119	119	118
Tue Jul 08 23:39:45 2025	1752007185	0	119	119	119
Tue Jul 08 23:39:46 2025	1752007186	0	120	120	119
Tue Jul 08 23:39:45 2025	1752007185	0	120	120	119
Tue Jul 08 23:39:45 2025	1752007185	0	121	121	120
Tue Jul 08 23:39:35 2025	1752007175	0	121	121	121
Tue Jul 08 23:39:45 2025	1752007185	0	123	123	122
Tue Jul 08 23:39:45 2025	1752007185	0	125	126	124
Tue Jul 08 23:39:47 2025	1752007187	0	126	126	125
Tue Jul 08 23:39:46 2025	1752007186	0	127	127	127
Tue Jul 08 23:39:35 2025	1752007175	0	127	127	127
Tue Jul 08 23:39:47 2025	1752007187	0	129	129	129
Tue Jul 08 23:39:45 2025	1752007185	0	129	129	129
Tue Jul 08 23:39:44 2025	1752007184	0	130	130	99
Tue Jul 08 23:39:42 2025	1752007182	0	131	131	131
Tue Jul 08 23:39:45 2025	1752007185	0	131	131	131
Tue Jul 08 23:39:45 2025	1752007185	0	132	132	132
Tue Jul 08 23:39:44 2025	1752007184	0	132	132	131
Tue Jul 08 23:39:42 2025	1752007182	2	131	133	131
Tue Jul 08 23:39:42 2025	1752007182	0	133	133	133
Tue Jul 08 23:39:44 2025	1752007184	0	135	135	105
Tue Jul 08 23:39:47 2025	1752007187	0	135	135	134
Tue Jul 08 23:39:42 2025	1752007182	0	135	135	63
Tue Jul 08 23:39:47 2025	1752007187	0	137	137	137
Tue Jul 08 23:39:42 2025	1752007182	0	137	138	137
Tue Jul 08 23:39:45 2025	1752007185	0	138	138	138
Tue Jul 08 23:39:42 2025	1752007182	0	138	138	138
Tue Jul 08 23:39:42 2025	1752007182	0	138	138	138
Tue Jul 08 23:39:45 2025	1752007185	0	139	139	138
Tue Jul 08 23:39:45 2025	1752007185	0	139	139	139
Tue Jul 08 23:39:44 2025	1752007184	0	141	141	140
Tue Jul 08 23:39:46 2025	1752007186	1	140	141	140
Tue Jul 08 23:39:44 2025	1752007184	0	141	141	140
Tue Jul 08 23:39:42 2025	1752007182	0	141	141	128
Tue Jul 08 23:39:47 2025	1752007187	0	143	143	142
Tue Jul 08 23:39:47 2025	1752007187	0	143	143	143
Tue Jul 08 23:39:42 2025	1752007182	0	144	144	138
Tue Jul 08 23:39:42 2025	1752007182	0	146	146	132
Tue Jul 08 23:39:43 2025	1752007183	2	144	147	144
Tue Jul 08 23:39:43 2025	1752007183	0	147	147	145
Tue Jul 08 23:39:42 2025	1752007182	0	147	148	147
Tue Jul 08 23:39:45 2025	1752007185	0	150	150	149
Tue Jul 08 23:39:45 2025	1752007185	0	150	150	150
Tue Jul 08 23:39:44 2025	1752007184	0	150	151	149
Tue Jul 08 23:39:45 2025	1752007185	0	153	153	153
Tue Jul 08 23:39:45 2025	1752007185	0	154	154	153
Tue Jul 08 23:39:45 2025	1752007185	0	154	154	154
Tue Jul 08 23:39:42 2025	1752007182	0	154	155	154
Tue Jul 08 23:39:43 2025	1752007183	2	153	155	150
Tue Jul 08 23:39:47 2025	1752007187	0	156	156	155
Tue Jul 08 23:39:42 2025	1752007182	0	156	156	156
Tue Jul 08 23:39:42 2025	1752007182	0	157	157	155
Tue Jul 08 23:39:43 2025	1752007183	0	157	157	157
Tue Jul 08 23:39:43 2025	1752007183	0	159	159	157
Tue Jul 08 23:39:35 2025	1752007175	0	159	159	159
Tue Jul 08 23:39:45 2025	1752007185	0	159	159	159
Tue Jul 08 23:39:42 2025	1752007182	0	161	161	161
Tue Jul 08 23:39:42 2025	1752007182	0	162	162	162
Tue Jul 08 23:39:44 2025	1752007184	0	163	163	162
Tue Jul 08 23:39:45 2025	1752007185	0	163	163	163
Tue Jul 08 23:39:45 2025	1752007185	0	163	164	104
Tue Jul 08 23:39:42 2025	1752007182	0	164	164	163
Tue Jul 08 23:39:45 2025	1752007185	0	164	164	163
Tue Jul 08 23:39:47 2025	1752007187	0	164	164	163
Tue Jul 08 23:39:47 2025	1752007187	0	164	165	161
Tue Jul 08 23:39:45 2025	1752007185	0	166	166	148
Tue Jul 08 23:39:44 2025	1752007184	0	167	167	166
Tue Jul 08 23:39:47 2025	1752007187	0	167	167	166
Tue Jul 08 23:39:45 2025	1752007185	0	168	168	166
Tue Jul 08 23:39:35 2025	1752007175	0	170	170	169
Tue Jul 08 23:39:42 2025	1752007182	0	170	170	170
Tue Jul 08 23:39:45 2025	1752007185	0	171	171	165
Tue Jul 08 23:39:42 2025	1752007182	0	171	171	171
Tue Jul 08 23:39:42 2025	1752007182	0	171	171	171
Tue Jul 08 23:39:47 2025	1752007187	0	171	171	171
Tue Jul 08 23:39:42 2025	1752007182	0	172	172	171
Tue Jul 08 23:39:46 2025	1752007186	0	172	172	172
Tue Jul 08 23:39:43 2025	1752007183	0	173	173	173
Tue Jul 08 23:39:47 2025	1752007187	0	174	174	157
Tue Jul 08 23:39:44 2025	1752007184	0	174	174	172
Tue Jul 08 23:39:45 2025	1752007185	0	174	174	174
Tue Jul 08 23:39:45 2025	1752007185	0	177	177	149
Tue Jul 08 23:39:45 2025	1752007185	0	177	177	176
Tue Jul 08 23:39:43 2025	1752007183	0	177	177	177
Tue Jul 08 23:39:46 2025	1752007186	1	176	177	145
Tue Jul 08 23:39:46 2025	1752007186	1	177	178	150
Tue Jul 08 23:39:44 2025	1752007184	0	178	178	178
Tue Jul 08 23:39:45 2025	1752007185	0	178	178	160
Tue Jul 08 23:39:42 2025	1752007182	0	179	179	139
Tue Jul 08 23:39:43 2025	1752007183	0	179	180	177
Tue Jul 08 23:39:47 2025	1752007187	0	180	180	125
Tue Jul 08 23:39:48 2025	1752007188	0	181	181	181
Tue Jul 08 23:39:42 2025	1752007182	0	181	181	181
Tue Jul 08 23:39:47 2025	1752007187	0	183	183	172
Tue Jul 08 23:39:43 2025	1752007183	1	183	183	174
Tue Jul 08 23:39:46 2025	1752007186	0	184	184	183
Tue Jul 08 23:39:45 2025	1752007185	0	184	184	134
Tue Jul 08 23:39:45 2025	1752007185	0	185	185	144
Tue Jul 08 23:39:45 2025	1752007185	0	185	185	185
Tue Jul 08 23:39:46 2025	1752007186	0	187	187	187
Tue Jul 08 23:39:35 2025	1752007175	0	188	188	187
Tue Jul 08 23:39:45 2025	1752007185	0	188	188	188
Tue Jul 08 23:39:42 2025	1752007182	0	189	189	188
Tue Jul 08 23:39:45 2025	1752007185	0	189	189	188
Tue Jul 08 23:39:44 2025	1752007184	0	190	190	174
Tue Jul 08 23:39:35 2025	1752007175	0	191	191	190
Tue Jul 08 23:39:45 2025	1752007185	0	193	193	193
Tue Jul 08 23:39:46 2025	1752007186	0	193	193	193
Tue Jul 08 23:39:44 2025	1752007184	0	193	193	185
Tue Jul 08 23:39:43 2025	1752007183	0	195	195	193
Tue Jul 08 23:39:45 2025	1752007185	0	196	196	196
Tue Jul 08 23:39:48 2025	1752007188	0	196	196	196
Tue Jul 08 23:39:45 2025	1752007185	0	197	197	196
Tue Jul 08 23:39:47 2025	1752007187	0	197	197	196
Tue Jul 08 23:39:36 2025	1752007176	0	197	197	196
Tue Jul 08 23:39:45 2025	1752007185	0	198	198	196
Tue Jul 08 23:39:45 2025	1752007185	0	198	198	198
Tue Jul 08 23:39:43 2025	1752007183	0	198	198	197
Tue Jul 08 23:39:44 2025	1752007184	0	200	200	199
Tue Jul 08 23:39:45 2025	1752007185	0	200	200	200
Tue Jul 08 23:39:45 2025	1752007185	0	201	201	200
Tue Jul 08 23:39:48 2025	1752007188	0	201	201	201
Tue Jul 08 23:39:45 2025	1752007185	0	201	202	201
Tue Jul 08 23:39:46 2025	1752007186	0	202	202	201
Tue Jul 08 23:39:42 2025	1752007182	0	202	202	202
Tue Jul 08 23:39:43 2025	1752007183	0	203	203	202
Tue Jul 08 23:39:48 2025	1752007188	0	204	204	203
Tue Jul 08 23:39:42 2025	1752007182	0	204	204	203
Tue Jul 08 23:39:42 2025	1752007182	0	204	204	203
Tue Jul 08 23:39:44 2025	1752007184	0	204	204	75
Tue Jul 08 23:39:46 2025	1752007186	0	204	204	204
Tue Jul 08 23:39:47 2025	1752007187	0	204	204	192
Tue Jul 08 23:39:46 2025	1752007186	0	207	207	206
Tue Jul 08 23:39:43 2025	1752007183	0	209	209	209
Tue Jul 08 23:39:46 2025	1752007186	0	209	209	209
Tue Jul 08 23:39:43 2025	1752007183	0	209	209	209
Tue Jul 08 23:39:46 2025	1752007186	0	209	209	206
Tue Jul 08 23:39:42 2025	1752007182	0	211	211	211
Tue Jul 08 23:39:44 2025	1752007184	0	211	212	211
Tue Jul 08 23:39:47 2025	1752007187	3	209	212	208
Tue Jul 08 23:39:43 2025	1752007183	0	212	212	212
Tue Jul 08 23:39:35 2025	1752007175	0	212	212	212
Tue Jul 08 23:39:45 2025	1752007185	0	212	212	212
Tue Jul 08 23:39:44 2025	1752007184	0	213	213	212
Tue Jul 08 23:39:43 2025	1752007183	0	213	213	212
Tue Jul 08 23:39:43 2025	1752007183	0	215	215	214
Tue Jul 08 23:39:46 2025	1752007186	0	216	216	216
Tue Jul 08 23:39:43 2025	1752007183	0	216	216	216
Tue Jul 08 23:39:46 2025	1752007186	0	216	216	216
Tue Jul 08 23:39:46 2025	1752007186	0	217	217	216
Tue Jul 08 23:39:45 2025	1752007185	0	217	218	170
Tue Jul 08 23:39:45 2025	1752007185	0	218	218	157
Tue Jul 08 23:39:44 2025	1752007184	0	219	219	218
Tue Jul 08 23:39:43 2025	1752007183	0	219	219	218
Tue Jul 08 23:39:42 2025	1752007182	0	219	219	219
Tue Jul 08 23:39:46 2025	1752007186	0	220	220	220
Tue Jul 08 23:39:42 2025	1752007182	0	220	220	165
Tue Jul 08 23:39:44 2025	1752007184	0	223	223	222
Tue Jul 08 23:39:45 2025	1752007185	0	223	223	222
Tue Jul 08 23:39:43 2025	1752007183	0	223	223	221
Tue Jul 08 23:39:43 2025	1752007183	0	223	224	221
Tue Jul 08 23:39:42 2025	1752007182	0	224	224	224
Tue Jul 08 23:39:45 2025	1752007185	0	224	224	224
Tue Jul 08 23:39:43 2025	1752007183	0	225	225	224
Tue Jul 08 23:39:44 2025	1752007184	0	225	225	225
Tue Jul 08 23:39:46 2025	1752007186	0	226	226	226
Tue Jul 08 23:39:47 2025	1752007187	0	226	226	226
Tue Jul 08 23:39:35 2025	1752007175	0	226	226	223
Tue Jul 08 23:39:48 2025	1752007188	0	226	227	188
Tue Jul 08 23:39:42 2025	1752007182	0	227	227	226
Tue Jul 08 23:39:45 2025	1752007185	0	228	228	205
Tue Jul 08 23:39:47 2025	1752007187	0	228	228	227
Tue Jul 08 23:39:44 2025	1752007184	0	228	228	227
Tue Jul 08 23:39:45 2025	1752007185	0	228	228	223
Tue Jul 08 23:39:45 2025	1752007185	0	228	228	227
Tue Jul 08 23:39:43 2025	1752007183	0	228	228	63
Tue Jul 08 23:39:43 2025	1752007183	0	228	228	228
Tue Jul 08 23:39:42 2025	1752007182	0	229	229	224
Tue Jul 08 23:39:46 2025	1752007186	0	229	230	229
Tue Jul 08 23:39:46 2025	1752007186	0	230	230	230
Tue Jul 08 23:39:43 2025	1752007183	0	231	231	230
Tue Jul 08 23:39:46 2025	1752007186	0	231	231	231
Tue Jul 08 23:39:48 2025	1752007188	0	232	232	232
Tue Jul 08 23:39:46 2025	1752007186	0	233	233	212
Tue Jul 08 23:39:42 2025	1752007182	0	234	234	181
Tue Jul 08 23:39:48 2025	1752007188	0	234	234	234
Tue Jul 08 23:39:48 2025	1752007188	0	235	235	235
Tue Jul 08 23:39:42 2025	1752007182	0	235	235	235
Tue Jul 08 23:39:42 2025	1752007182	0	237	237	236
Tue Jul 08 23:39:43 2025	1752007183	0	239	239	223
Tue Jul 08 23:39:45 2025	1752007185	0	239	239	145
Tue Jul 08 23:39:36 2025	1752007176	0	239	239	197
Tue Jul 08 23:39:43 2025	1752007183	0	239	239	239
Tue Jul 08 23:39:43 2025	1752007183	0	240	240	229
Tue Jul 08 23:39:46 2025	1752007186	0	241	241	239
Tue Jul 08 23:39:35 2025	1752007175	0	242	242	241
Tue Jul 08 23:39:44 2025	1752007184	0	242	242	240
Tue Jul 08 23:39:43 2025	1752007183	0	242	242	241
Tue Jul 08 23:39:44 2025	1752007184	2	240	242	240
Tue Jul 08 23:39:44 2025	1752007184	0	243	243	243
Tue Jul 08 23:39:45 2025	1752007185	0	244	244	164
Tue Jul 08 23:39:44 2025	1752007184	0	244	244	244
Tue Jul 08 23:39:43 2025	1752007183	0	245	245	147
Tue Jul 08 23:39:44 2025	1752007184	0	246	246	246
Tue Jul 08 23:39:45 2025	1752007185	0	247	247	246
Tue Jul 08 23:39:48 2025	1752007188	0	249	249	247
Tue Jul 08 23:39:48 2025	1752007188	0	249	249	248
Tue Jul 08 23:39:43 2025	1752007183	0	249	249	248
Tue Jul 08 23:39:43 2025	1752007183	0	249	249	169
Tue Jul 08 23:39:43 2025	1752007183	0	250	250	142
Tue Jul 08 23:39:47 2025	1752007187	0	250	250	249
Tue Jul 08 23:39:43 2025	1752007183	0	250	250	250
Tue Jul 08 23:39:43 2025	1752007183	0	250	250	249
Tue Jul 08 23:39:43 2025	1752007183	0	251	251	250
Tue Jul 08 23:39:42 2025	1752007182	0	251	251	251
Tue Jul 08 23:39:46 2025	1752007186	0	252	252	251
Tue Jul 08 23:39:42 2025	1752007182	0	253	253	167
Tue Jul 08 23:39:43 2025	1752007183	0	253	253	252
Tue Jul 08 23:39:43 2025	1752007183	0	253	253	157
Tue Jul 08 23:39:43 2025	1752007183	0	254	254	253
Tue Jul 08 23:39:45 2025	1752007185	0	255	255	255
Tue Jul 08 23:39:45 2025	1752007185	0	256	256	150
Tue Jul 08 23:39:45 2025	1752007185	0	256	256	227
Tue Jul 08 23:39:43 2025	1752007183	0	256	257	139
Tue Jul 08 23:39:45 2025	1752007185	0	257	257	235
Tue Jul 08 23:39:43 2025	1752007183	0	257	257	158
Tue Jul 08 23:39:45 2025	1752007185	0	258	258	256
Tue Jul 08 23:39:44 2025	1752007184	0	258	258	257
Tue Jul 08 23:39:44 2025	1752007184	0	259	259	258
Tue Jul 08 23:39:44 2025	1752007184	0	259	259	259
Tue Jul 08 23:39:48 2025	1752007188	0	259	259	259
Tue Jul 08 23:39:44 2025	1752007184	0	260	260	259
Tue Jul 08 23:39:42 2025	1752007182	0	260	260	260
Tue Jul 08 23:39:36 2025	1752007176	0	260	260	132
Tue Jul 08 23:39:43 2025	1752007183	0	261	261	261
Tue Jul 08 23:39:36 2025	1752007176	0	261	261	110
Tue Jul 08 23:39:44 2025	1752007184	0	261	261	261
Tue Jul 08 23:39:43 2025	1752007183	0	261	261	133
Tue Jul 08 23:39:36 2025	1752007176	0	261	261	179
Tue Jul 08 23:39:47 2025	1752007187	3	259	262	220
Tue Jul 08 23:39:45 2025	1752007185	0	263	263	207
Tue Jul 08 23:39:45 2025	1752007185	0	263	263	210
Tue Jul 08 23:39:43 2025	1752007183	0	263	263	262
Tue Jul 08 23:39:41 2025	1752007181	0	264	264	263
Tue Jul 08 23:39:46 2025	1752007186	0	264	264	23
Tue Jul 08 23:39:43 2025	1752007183	0	264	264	263
Tue Jul 08 23:39:46 2025	1752007186	0	266	266	264
Tue Jul 08 23:39:45 2025	1752007185	0	266	266	214
Tue Jul 08 23:39:46 2025	1752007186	0	267	267	266
Tue Jul 08 23:39:45 2025	1752007185	0	267	267	266
Tue Jul 08 23:39:45 2025	1752007185	0	268	268	216
Tue Jul 08 23:39:44 2025	1752007184	0	270	270	246
Tue Jul 08 23:39:41 2025	1752007181	0	270	270	270
Tue Jul 08 23:39:47 2025	1752007187	0	270	270	269
Tue Jul 08 23:39:35 2025	1752007175	9	262	271	165
Tue Jul 08 23:39:48 2025	1752007188	0	272	272	272
Tue Jul 08 23:39:44 2025	1752007184	0	273	273	252
Tue Jul 08 23:39:41 2025	1752007181	0	274	274	274
Tue Jul 08 23:39:35 2025	1752007175	0	275	275	275
Tue Jul 08 23:39:44 2025	1752007184	0	275	275	275
Tue Jul 08 23:39:45 2025	1752007185	0	275	275	275
Tue Jul 08 23:39:42 2025	1752007182	0	276	276	275
Tue Jul 08 23:39:45 2025	1752007185	0	277	277	176
Tue Jul 08 23:39:45 2025	1752007185	0	278	278	277
Tue Jul 08 23:39:45 2025	1752007185	0	278	278	277
Tue Jul 08 23:39:41 2025	1752007181	0	279	280	279
Tue Jul 08 23:39:35 2025	1752007175	0	280	280	280
Tue Jul 08 23:39:35 2025	1752007175	0	282	282	280
Tue Jul 08 23:39:45 2025	1752007185	0	282	282	281
Tue Jul 08 23:39:42 2025	1752007182	0	282	282	282
Tue Jul 08 23:39:43 2025	1752007183	0	283	283	132
Tue Jul 08 23:39:42 2025	1752007182	0	283	284	283
Tue Jul 08 23:39:35 2025	1752007175	8	276	284	180
Tue Jul 08 23:39:47 2025	1752007187	0	285	285	285
Tue Jul 08 23:39:42 2025	1752007182	0	286	286	241
Tue Jul 08 23:39:46 2025	1752007186	0	286	286	286
Tue Jul 08 23:39:46 2025	1752007186	0	286	286	286
Tue Jul 08 23:39:35 2025	1752007175	5	282	286	277
Tue Jul 08 23:39:43 2025	1752007183	0	287	287	287
Tue Jul 08 23:39:46 2025	1752007186	0	287	287	260
Tue Jul 08 23:39:45 2025	1752007185	0	288	288	246
Tue Jul 08 23:39:47 2025	1752007187	0	289	289	288
Tue Jul 08 23:39:45 2025	1752007185	1	289	289	286
Tue Jul 08 23:39:47 2025	1752007187	0	290	290	286
Tue Jul 08 23:39:44 2025	1752007184	0	290	290	290
Tue Jul 08 23:39:44 2025	1752007184	0	291	292	291
Tue Jul 08 23:39:43 2025	1752007183	0	292	292	180
Tue Jul 08 23:39:40 2025	1752007180	0	292	292	289
Tue Jul 08 23:39:46 2025	1752007186	0	293	293	291
Tue Jul 08 23:39:48 2025	1752007188	0	294	294	293
Tue Jul 08 23:39:45 2025	1752007185	0	296	296	295
Tue Jul 08 23:39:44 2025	1752007184	0	296	296	296
Tue Jul 08 23:39:43 2025	1752007183	1	295	296	293
Tue Jul 08 23:39:36 2025	1752007176	0	297	297	232
Tue Jul 08 23:39:42 2025	1752007182	0	297	297	288
Tue Jul 08 23:39:47 2025	1752007187	0	297	297	297
Tue Jul 08 23:39:43 2025	1752007183	0	299	299	298
Tue Jul 08 23:39:48 2025	1752007188	0	299	299	261
Tue Jul 08 23:39:47 2025	1752007187	0	300	300	300
Tue Jul 08 23:39:47 2025	1752007187	0	301	301	300
Tue Jul 08 23:39:44 2025	1752007184	0	301	301	300
Tue Jul 08 23:39:47 2025	1752007187	0	301	301	298
Tue Jul 08 23:39:43 2025	1752007183	0	302	302	301
Tue Jul 08 23:39:48 2025	1752007188	0	302	302	302
Tue Jul 08 23:39:44 2025	1752007184	0	303	303	284
Tue Jul 08 23:39:46 2025	1752007186	0	303	303	261
Tue Jul 08 23:39:45 2025	1752007185	0	304	304	262
Tue Jul 08 23:39:42 2025	1752007182	0	305	305	303
Tue Jul 08 23:39:47 2025	1752007187	0	305	305	285
Tue Jul 08 23:39:45 2025	1752007185	0	306	306	269
Tue Jul 08 23:39:44 2025	1752007184	0	306	307	306
Tue Jul 08 23:39:46 2025	1752007186	0	307	307	160
Tue Jul 08 23:39:42 2025	1752007182	0	307	307	216
Tue Jul 08 23:39:47 2025	1752007187	0	307	307	307
Tue Jul 08 23:39:43 2025	1752007183	0	307	307	307
Tue Jul 08 23:39:43 2025	1752007183	1	306	307	212
Tue Jul 08 23:39:46 2025	1752007186	0	308	308	255
Tue Jul 08 23:39:46 2025	1752007186	0	308	308	308
Tue Jul 08 23:39:43 2025	1752007183	0	309	309	308
Tue Jul 08 23:39:46 2025	1752007186	0	309	309	309
Tue Jul 08 23:39:44 2025	1752007184	0	310	310	292
Tue Jul 08 23:39:47 2025	1752007187	0	310	310	310
Tue Jul 08 23:39:46 2025	1752007186	0	311	311	310
Tue Jul 08 23:39:44 2025	1752007184	0	311	311	306
Tue Jul 08 23:39:48 2025	1752007188	0	312	312	216
Tue Jul 08 23:39:35 2025	1752007175	0	313	313	312
Tue Jul 08 23:39:44 2025	1752007184	0	313	313	312
Tue Jul 08 23:39:44 2025	1752007184	0	313	313	312
Tue Jul 08 23:39:47 2025	1752007187	1	314	314	313
Tue Jul 08 23:39:43 2025	1752007183	1	314	315	314
Tue Jul 08 23:39:44 2025	1752007184	0	316	316	315
Tue Jul 08 23:39:46 2025	1752007186	0	316	316	203
Tue Jul 08 23:39:35 2025	1752007175	4	312	316	310
Tue Jul 08 23:39:47 2025	1752007187	0	316	316	316
Tue Jul 08 23:39:48 2025	1752007188	0	316	316	245
Tue Jul 08 23:39:45 2025	1752007185	0	316	316	315
Tue Jul 08 23:39:46 2025	1752007186	0	317	317	317
Tue Jul 08 23:39:47 2025	1752007187	0	318	318	317
Tue Jul 08 23:39:48 2025	1752007188	0	318	318	318
Tue Jul 08 23:39:44 2025	1752007184	0	319	319	318
Tue Jul 08 23:39:35 2025	1752007175	9	310	319	310
Tue Jul 08 23:39:47 2025	1752007187	3	317	319	316
Tue Jul 08 23:39:35 2025	1752007175	4	316	319	315
Tue Jul 08 23:39:42 2025	1752007182	0	320	320	320
Tue Jul 08 23:39:46 2025	1752007186	0	320	320	318
Tue Jul 08 23:39:46 2025	1752007186	0	321	321	310
Tue Jul 08 23:39:36 2025	1752007176	0	321	321	236
Tue Jul 08 23:39:46 2025	1752007186	0	322	322	321
Tue Jul 08 23:39:43 2025	1752007183	0	322	322	309
Tue Jul 08 23:39:47 2025	1752007187	0	323	323	322
Tue Jul 08 23:39:47 2025	1752007187	0	323	323	323
Tue Jul 08 23:39:42 2025	1752007182	0	324	324	322
Tue Jul 08 23:39:46 2025	1752007186	0	324	324	323
Tue Jul 08 23:39:47 2025	1752007187	1	323	324	309
Tue Jul 08 23:39:35 2025	1752007175	4	320	325	319
Tue Jul 08 23:39:42 2025	1752007182	0	325	325	324
Tue Jul 08 23:39:44 2025	1752007184	0	325	326	325
Tue Jul 08 23:39:42 2025	1752007182	0	328	328	327
Tue Jul 08 23:39:45 2025	1752007185	1	327	328	325
Tue Jul 08 23:39:42 2025	1752007182	0	328	328	328
Tue Jul 08 23:39:43 2025	1752007183	4	325	328	215
Tue Jul 08 23:39:47 2025	1752007187	0	328	329	327
